time,test_tx,bus_id,nodeId,adc_ch,index,sub_index,adc_data,adc_data_converted,reqmsg,requestreg,respmsg,responsereg,status
63984.017470121384,1,1,1,5,0x2400,3,0,0.0,1,0x601402400030100000000000,1,0x581432400030100000000000,1
63984.08474111557,1,1,1,6,0x2400,4,13,0.003173828125,1,0x601402400040100000000000,1,0x581432400040100000d00000,1
63984.15187501907,1,1,1,7,0x2400,5,70,0.01708984375,1,0x601402400050100000000000,1,0x581432400050100004600000,1
63984.21745276451,1,1,1,8,0x2400,6,38,0.00927734375,1,0x601402400060100000000000,1,0x581432400060100002600000,1
63984.28311467171,1,1,1,9,0x2400,7,14,0.00341796875,1,0x601402400070100000000000,1,0x581432400070100000e00000,1
63984.34880423546,1,1,1,10,0x2400,8,16,0.00390625,1,0x601402400080100000000000,1,0x581432400080100001000000,1
63984.4148952961,1,1,1,11,0x2400,9,0,0.0,1,0x601402400090100000000000,1,0x581432400090100000000000,1
63984.480789899826,1,1,1,12,0x2400,A,0,0.0,1,0x6014024000a0100000000000,1,0x5814324000a0100000000000,1
63984.54705762863,1,1,1,13,0x2400,B,0,0.0,1,0x6014024000b0100000000000,1,0x5814324000b0100000000000,1
63984.613142728806,1,1,1,14,0x2400,C,0,0.0,1,0x6014024000c0100000000000,1,0x5814324000c0100000000000,1
63984.6799724102,1,1,1,15,0x2400,D,0,0.0,1,0x6014024000d0100000000000,1,0x5814324000d0100000000000,1
63984.747211933136,1,1,1,16,0x2400,E,0,0.0,1,0x6014024000e0100000000000,1,0x5814324000e0100000000000,1
63984.8147354126,1,1,1,17,0x2400,F,32,0.0078125,1,0x6014024000f0100000000000,1,0x5814324000f0100002000000,1
63984.88272976875,1,1,1,18,0x2400,10,6,0.00146484375,1,0x601402400100100000000000,1,0x581432400100100000600000,1
63984.9512758255,1,1,1,19,0x2400,11,18,0.00439453125,1,0x601402400110100000000000,1,0x581432400110100001200000,1
63985.017345905304,1,1,1,20,0x2400,12,74,0.01806640625,1,0x601402400120100000000000,1,0x581432400120100004a00000,1
63985.082780361176,1,1,1,21,0x2400,13,82,0.02001953125,1,0x601402400130100000000000,1,0x581432400130100005200000,1
63985.14827132225,1,1,1,22,0x2400,14,26,0.00634765625,1,0x601402400140100000000000,1,0x581432400140100001a00000,1
63985.21334910393,1,1,1,23,0x2400,15,82,0.02001953125,1,0x601402400150100000000000,1,0x581432400150100005200000,1
63985.278802871704,1,1,1,24,0x2400,16,29,0.007080078125,1,0x601402400160100000000000,1,0x581432400160100001d00000,1
63985.3442902565,1,1,1,25,0x2400,17,13,0.003173828125,1,0x601402400170100000000000,1,0x581432400170100000d00000,1
63985.40995693207,1,1,1,26,0x2400,18,14,0.00341796875,1,0x601402400180100000000000,1,0x581432400180100000e00000,1
63985.47569847107,1,1,1,27,0x2400,19,48,0.01171875,1,0x601402400190100000000000,1,0x581432400190100003000000,1
63985.54207777977,1,1,1,28,0x2400,1A,18,0.00439453125,1,0x6014024001a0100000000000,1,0x5814324001a0100001200000,1
